date,symbol,open_price,close_price,volume,sector
2024-01-25,MSFT,634.35,634.81,535473,Technology
2024-01-20,AAPL,921.91,891.95,926100,Technology
2024-01-30,MSFT,430.79,418.76,141057,Technology
2024-01-04,AMZN,218.75,216.9,592303,Consumer
2024-01-04,AMZN,261.98,252.43,673687,Consumer
2024-01-30,AAPL,226.12,237.28,246536,Technology
2024-01-07,TSLA,298.94,292.98,64918,Automotive
2024-01-18,TSLA,295.31,286.71,952092,Automotive
2024-01-27,MSFT,335.41,335.84,522433,Technology
2024-01-05,MSFT,922.9,910.97,435037,Technology
2024-01-09,TSLA,921.48,936.16,17495,Automotive
2024-01-06,AMZN,513.1,499.92,732105,Consumer
2024-01-17,GOOGL,765.69,751.65,112726,Technology
2024-01-17,AMZN,634.43,615.11,113168,Consumer
2024-01-12,GOOGL,743.71,765.21,78558,Technology
2024-01-18,GOOGL,936.93,959.46,542058,Technology
2024-01-11,GOOGL,676.43,671.84,31610,Technology
2024-01-23,AAPL,314.72,302.66,392439,Technology
2024-01-04,AMZN,539.83,517.3,33359,Consumer
2024-01-27,GOOGL,824.9,830.68,559136,Technology
2024-01-26,TSLA,986.94,1004.64,100850,Automotive
2024-01-11,AAPL,993.24,1029.7,134051,Technology
2024-01-21,AAPL,462.57,474.13,729449,Technology
2024-01-24,MSFT,509.23,508.62,611224,Technology
2024-01-06,MSFT,940.53,905.92,903628,Technology
2024-01-07,AAPL,379.15,376.78,888586,Technology
2024-01-09,MSFT,214.24,220.26,282819,Technology
2024-01-15,AAPL,794.29,756.91,847313,Technology
2024-01-23,AMZN,302.06,294.46,961343,Consumer
2024-01-29,AMZN,562.11,572.07,273804,Consumer
2024-01-21,AAPL,119.62,114.41,947335,Technology
2024-01-13,AMZN,419.32,433.54,887278,Consumer
2024-01-14,AAPL,488.19,495.69,637818,Technology
2024-01-06,TSLA,338.74,331.34,250087,Automotive
2024-01-10,MSFT,896.94,885.23,468429,Technology
2024-01-19,TSLA,332.1,345.74,959580,Automotive
2024-01-14,TSLA,624.41,653.43,106071,Automotive
2024-01-29,GOOGL,159.06,162.39,423979,Technology
2024-01-16,TSLA,263.02,252.44,135159,Automotive
2024-01-17,MSFT,478.43,496.94,390737,Technology
2024-02-29,MSFT,191.99,189.68,377417,Technology
2024-02-13,MSFT,974.7,1000.23,533342,Technology
2024-02-08,AAPL,306.05,318.46,902393,Technology
2024-02-10,MSFT,163.77,159.48,702474,Technology
2024-02-13,AAPL,498.82,516.84,578057,Technology
2024-02-19,MSFT,283.83,289.97,251280,Technology
2024-02-21,AAPL,945.04,910.48,122035,Technology
2024-02-29,TSLA,233.28,224.59,324232,Automotive
2024-02-14,AAPL,909.03,882.68,262650,Technology
2024-02-29,TSLA,442.34,420.48,369845,Automotive
2024-02-22,TSLA,577.83,573.53,783169,Automotive
2024-02-29,AAPL,849.37,832.06,379411,Technology
2024-02-21,AAPL,467.67,476.53,493738,Technology
2024-02-13,AMZN,164.06,159.69,278405,Consumer
2024-02-29,MSFT,495.24,493.69,319862,Technology
2024-02-28,MSFT,940.82,941.55,861408,Technology
2024-02-19,AMZN,734.71,757.59,405832,Consumer
2024-02-10,TSLA,713.62,690.79,184573,Automotive
2024-02-23,AAPL,998.73,1033.42,447980,Technology
2024-02-21,GOOGL,455.74,460.27,9060,Technology
2024-02-15,GOOGL,312.64,301.59,207854,Technology
2024-02-08,TSLA,598.88,616.36,940394,Automotive
2024-02-24,AAPL,396.72,399.02,406341,Technology
2024-02-22,MSFT,326.8,338.29,951369,Technology
2024-02-28,AMZN,216.06,220.57,89834,Consumer
2024-02-26,AMZN,637.07,606.26,541410,Consumer
2024-02-24,AMZN,519.25,520.15,135568,Consumer
2024-02-27,AMZN,552.58,572.93,872776,Consumer
2024-02-28,MSFT,941.26,915.42,994508,Technology
2024-02-14,TSLA,137.07,142.06,86168,Automotive
2024-02-03,GOOGL,790.26,783.67,671030,Technology
2024-02-28,GOOGL,495.64,494.86,214933,Technology
2024-02-22,AAPL,950.71,951.23,253422,Technology
2024-02-19,TSLA,275.19,276.65,78103,Automotive
2024-02-13,TSLA,903.82,871.26,977610,Automotive
2024-02-13,AAPL,431.52,439.02,437774,Technology
2024-02-03,GOOGL,469.34,482.25,966236,Technology
2024-02-20,MSFT,889.07,845.44,596551,Technology
2024-02-02,TSLA,110.29,111.98,727420,Automotive
2024-02-10,GOOGL,464.87,464.99,939599,Technology
2024-02-13,GOOGL,348.08,363.31,761242,Technology
2024-02-21,TSLA,792.11,828.14,416973,Automotive
2024-02-02,AMZN,249.38,240.38,217656,Consumer
2024-02-22,AMZN,671.36,684.61,892401,Consumer
2024-02-26,AAPL,141.35,143.13,878345,Technology
2024-02-07,AMZN,510.87,536.0,449580,Consumer
2024-02-15,TSLA,790.4,784.36,422818,Automotive
2024-02-26,AAPL,508.03,513.56,325314,Technology
2024-02-01,TSLA,102.31,105.98,13884,Automotive
2024-02-16,GOOGL,587.39,595.38,728146,Technology
2024-02-25,AAPL,582.33,609.39,218722,Technology
2024-02-14,AAPL,624.09,609.04,853227,Technology
2024-02-12,GOOGL,258.49,260.88,846372,Technology
2024-02-01,MSFT,984.14,951.46,929325,Technology
2024-02-15,TSLA,685.87,698.71,171557,Automotive
2024-02-03,AAPL,177.14,174.37,568750,Technology
2024-02-08,TSLA,801.85,778.94,233103,Automotive
2024-02-24,MSFT,752.67,757.11,957956,Technology
2024-02-28,MSFT,671.05,637.81,287814,Technology
2024-02-26,GOOGL,653.03,661.75,423988,Technology
2024-02-24,MSFT,781.16,783.58,19786,Technology
2024-02-10,TSLA,375.5,359.18,48939,Automotive
2024-03-30,AAPL,596.84,616.5,649564,Technology
2024-03-13,AMZN,384.56,394.25,77066,Consumer
2024-03-05,TSLA,398.03,379.23,920641,Automotive
2024-03-12,MSFT,260.71,272.77,279361,Technology
2024-03-29,AMZN,101.52,105.84,565607,Consumer
2024-03-23,GOOGL,769.29,767.34,272782,Technology
2024-03-19,GOOGL,444.73,429.29,225345,Technology
2024-03-06,AMZN,222.13,221.28,53727,Consumer
2024-03-18,TSLA,797.18,794.38,866845,Automotive
2024-03-03,GOOGL,419.34,409.21,294243,Technology
2024-03-01,TSLA,731.07,714.71,11644,Automotive
2024-03-16,TSLA,953.26,913.76,756053,Automotive
2024-03-10,TSLA,978.95,981.36,297745,Automotive
2024-03-08,AAPL,616.66,614.77,462865,Technology
2024-03-23,GOOGL,662.96,647.36,86131,Technology
2024-03-12,MSFT,635.54,656.15,966940,Technology
2024-03-30,AMZN,878.42,906.96,2206,Consumer
2024-03-13,TSLA,723.43,734.27,894140,Automotive
2024-03-24,GOOGL,778.74,757.37,710176,Technology
2024-03-01,MSFT,626.1,646.29,986967,Technology
2024-03-02,TSLA,477.21,488.77,163029,Automotive
2024-03-14,MSFT,126.06,123.2,800444,Technology
2024-03-05,MSFT,179.32,185.5,256135,Technology
2024-03-03,TSLA,217.94,215.25,171128,Automotive
2024-03-16,GOOGL,972.63,983.39,789939,Technology
2024-03-07,AMZN,310.6,302.5,848903,Consumer
2024-03-19,TSLA,986.0,982.22,296459,Automotive
2024-03-19,TSLA,574.99,552.63,303096,Automotive
2024-03-26,AAPL,958.06,962.28,825613,Technology
2024-03-01,AMZN,668.56,689.39,67165,Consumer
2024-03-13,AMZN,768.98,799.33,406426,Consumer
2024-03-30,AAPL,167.54,169.84,381959,Technology
2024-03-19,TSLA,238.09,236.9,389984,Automotive
2024-03-05,AMZN,877.75,870.56,908340,Consumer
2024-03-17,AMZN,637.77,659.64,706188,Consumer
2024-03-14,AMZN,550.07,525.06,144693,Consumer
2024-03-02,GOOGL,155.91,149.96,322709,Technology
2024-03-31,MSFT,721.26,731.26,987327,Technology
2024-03-05,GOOGL,248.08,256.87,464303,Technology
2024-03-22,GOOGL,620.48,592.27,362264,Technology
2024-03-05,AAPL,587.05,561.23,938656,Technology
2024-03-16,AMZN,706.15,709.29,558772,Consumer
2024-03-24,AMZN,234.3,231.41,792062,Consumer
2024-03-25,AMZN,318.57,309.12,679120,Consumer
2024-03-19,GOOGL,965.87,928.91,791973,Technology
2024-03-01,GOOGL,456.97,445.06,338237,Technology
2024-03-23,AAPL,855.16,818.76,858730,Technology
2024-03-25,TSLA,927.24,902.18,946053,Automotive
2024-03-17,GOOGL,935.89,918.53,218221,Technology
2024-03-07,TSLA,229.77,237.14,861778,Automotive
2024-03-20,AAPL,550.71,576.83,57304,Technology
2024-03-10,TSLA,252.62,249.61,146584,Automotive
2024-03-08,MSFT,371.02,370.76,67340,Technology
2024-03-10,AAPL,837.07,861.82,430016,Technology
2024-03-12,TSLA,634.44,660.73,115682,Automotive
2024-03-01,TSLA,721.39,696.2,26755,Automotive
2024-03-29,MSFT,703.63,702.89,671153,Technology
2024-03-26,MSFT,637.27,644.36,616519,Technology
2024-03-04,TSLA,631.15,642.01,329399,Automotive
2024-03-18,AMZN,594.75,571.75,120754,Consumer
2024-03-25,AAPL,798.07,777.08,851083,Technology
2024-03-12,AMZN,506.79,513.56,923878,Consumer
2024-03-06,GOOGL,567.5,564.38,9454,Technology
2024-03-14,AAPL,323.35,326.62,757211,Technology
2024-03-28,AMZN,365.99,349.69,942529,Consumer
2024-03-31,AAPL,247.45,258.66,549410,Technology
2024-03-25,MSFT,149.9,155.29,175987,Technology
2024-03-12,TSLA,822.8,840.41,688554,Automotive
2024-03-27,AAPL,975.3,940.42,294418,Technology
2024-03-29,TSLA,471.75,490.41,481728,Automotive
2024-03-07,AMZN,730.65,747.85,334507,Consumer
2024-03-13,GOOGL,801.94,808.73,163959,Technology
2024-03-17,TSLA,136.3,140.88,344716,Automotive
2024-03-04,TSLA,324.23,340.25,571065,Automotive
2024-03-08,AAPL,386.99,376.12,940277,Technology
2024-03-14,GOOGL,978.27,1001.0,459089,Technology
2024-03-07,AMZN,226.58,232.14,250556,Consumer
2024-03-01,AAPL,415.43,427.35,756408,Technology
2024-03-22,AMZN,166.34,172.09,310234,Consumer
2024-03-27,MSFT,806.39,804.05,939347,Technology
2024-03-07,AAPL,178.32,179.33,579870,Technology
2024-03-22,AMZN,644.48,618.01,464173,Consumer
2024-03-12,TSLA,820.78,798.11,638894,Automotive
2024-03-26,MSFT,627.01,624.74,124502,Technology
2024-03-12,AMZN,148.66,153.93,145037,Consumer
2024-03-25,TSLA,279.47,275.92,15760,Automotive
2024-03-08,MSFT,953.62,949.42,546561,Technology
2024-04-14,MSFT,246.39,242.82,703729,Technology
2024-04-30,TSLA,671.48,673.77,257702,Automotive
2024-04-11,TSLA,775.79,796.63,357699,Automotive
2024-04-17,AAPL,883.47,865.66,670987,Technology
2024-04-26,MSFT,890.85,920.4,323451,Technology
2024-04-18,GOOGL,249.68,249.32,225130,Technology
2024-04-20,MSFT,892.78,926.64,388477,Technology
2024-04-28,MSFT,650.51,682.2,686743,Technology
2024-04-01,MSFT,554.87,541.06,953273,Technology
2024-04-08,AMZN,976.45,1000.81,971733,Consumer
2024-04-11,GOOGL,834.93,831.62,321015,Technology
2024-04-12,AMZN,708.06,708.85,833291,Consumer
2024-04-09,TSLA,401.67,414.46,788625,Automotive
2024-04-16,AAPL,473.38,465.37,489557,Technology
2024-04-12,AMZN,584.4,598.11,839722,Consumer
2024-04-04,MSFT,441.19,428.47,343722,Technology
2024-04-30,AAPL,803.11,815.3,791870,Technology
2024-04-24,TSLA,968.93,946.65,848458,Automotive
2024-04-16,AMZN,202.68,193.87,516633,Consumer
2024-04-18,MSFT,643.34,612.84,241044,Technology
2024-04-26,AMZN,972.15,969.23,429184,Consumer
2024-04-13,MSFT,388.95,373.57,169637,Technology
2024-04-28,AAPL,383.07,376.3,811075,Technology
2024-04-28,AAPL,354.56,347.42,616448,Technology
2024-04-06,TSLA,999.01,997.98,156813,Automotive
2024-04-17,AAPL,378.04,375.8,608727,Technology
2024-04-16,GOOGL,449.78,443.98,996497,Technology
2024-04-14,MSFT,154.5,151.04,129093,Technology
2024-04-28,TSLA,973.98,930.21,350709,Automotive
2024-04-11,MSFT,360.5,346.8,522546,Technology
2024-04-02,TSLA,274.51,282.09,369154,Automotive
2024-04-26,GOOGL,642.16,658.87,688351,Technology
2024-04-12,MSFT,816.7,824.17,370038,Technology
2024-04-15,GOOGL,999.98,965.48,311160,Technology
2024-04-27,GOOGL,848.21,871.2,849343,Technology
2024-04-03,MSFT,175.49,169.53,472145,Technology
2024-04-04,TSLA,458.4,472.86,497395,Automotive
2024-04-15,GOOGL,863.8,879.18,460457,Technology
2024-04-05,MSFT,797.47,813.74,225993,Technology
2024-04-12,GOOGL,812.86,791.46,519019,Technology
2024-04-13,TSLA,675.81,654.32,136300,Automotive
2024-04-28,GOOGL,671.55,674.96,132250,Technology
2024-04-14,MSFT,760.78,788.23,419084,Technology
2024-04-21,AMZN,553.83,568.47,294308,Consumer
2024-04-12,TSLA,953.38,916.19,20857,Automotive
2024-04-21,GOOGL,361.41,353.73,749831,Technology
2024-04-11,AAPL,456.35,470.79,783032,Technology
2024-04-27,MSFT,372.87,388.12,223096,Technology
2024-04-09,AMZN,923.0,941.06,738954,Consumer
2024-04-11,MSFT,331.59,342.25,759705,Technology
2024-04-07,TSLA,510.41,487.97,669706,Automotive
2024-04-10,MSFT,340.59,337.08,392172,Technology
2024-04-17,AAPL,184.15,181.93,580549,Technology
2024-04-25,MSFT,909.38,915.16,35500,Technology
2024-04-20,AAPL,173.83,167.82,747247,Technology
2024-04-06,TSLA,914.69,958.43,600743,Automotive
2024-04-14,AMZN,194.09,192.46,91025,Consumer
2024-04-23,AMZN,308.67,305.74,194411,Consumer
2024-04-25,MSFT,857.79,868.03,908565,Technology
2024-04-29,GOOGL,367.94,386.31,472578,Technology
2024-04-16,GOOGL,619.68,605.35,435346,Technology
2024-04-03,AAPL,816.11,807.76,451513,Technology
2024-04-13,AMZN,809.47,841.38,800281,Consumer
2024-04-16,GOOGL,486.31,466.43,100807,Technology
2024-04-16,AMZN,416.07,404.13,785616,Consumer
2024-04-17,GOOGL,927.9,938.67,464873,Technology
2024-04-01,TSLA,163.91,170.28,13653,Automotive
2024-04-16,AAPL,953.81,944.08,301404,Technology
2024-04-01,MSFT,175.24,167.86,966659,Technology
2024-04-29,AMZN,344.78,329.74,747925,Consumer
2024-04-12,TSLA,706.71,679.53,777764,Automotive
2024-04-17,GOOGL,141.38,139.46,965927,Technology
2024-04-13,GOOGL,261.06,273.08,38081,Technology
2024-04-24,GOOGL,823.9,863.56,421400,Technology
2024-04-07,AMZN,344.76,330.1,213559,Consumer
2024-04-09,MSFT,952.8,958.86,591462,Technology
2024-04-22,GOOGL,853.03,879.51,517137,Technology
2024-04-30,AAPL,839.5,853.77,765711,Technology
2024-04-24,MSFT,253.09,249.94,768541,Technology
2024-04-25,AAPL,592.34,615.92,98627,Technology
2024-04-22,AAPL,144.67,145.71,881651,Technology
2024-04-27,MSFT,870.96,872.67,962713,Technology
2024-04-12,AAPL,254.98,252.51,649276,Technology
2024-04-09,MSFT,721.46,688.94,499302,Technology
2024-04-11,AAPL,526.69,507.32,182614,Technology
2024-04-28,MSFT,296.39,290.53,546928,Technology
2024-04-20,AMZN,694.48,707.03,757320,Consumer
2024-05-19,AAPL,122.51,119.75,235053,Technology
2024-05-22,GOOGL,879.84,869.29,476435,Technology
2024-05-05,AMZN,636.77,629.43,625834,Consumer
2024-05-11,GOOGL,585.44,601.75,557116,Technology
2024-05-17,TSLA,307.1,298.51,75441,Automotive
2024-05-22,MSFT,481.22,479.63,765491,Technology
2024-05-07,AAPL,706.03,740.21,104198,Technology
2024-05-19,AAPL,972.1,1013.55,890921,Technology
2024-05-24,AMZN,691.64,696.15,332737,Consumer
2024-05-14,AMZN,604.82,581.35,991957,Consumer
2024-05-19,MSFT,350.74,335.64,811891,Technology
2024-05-18,AMZN,698.44,690.0,785475,Consumer
2024-05-07,GOOGL,653.96,640.94,575553,Technology
2024-05-22,AMZN,632.7,643.01,89025,Consumer
2024-05-15,MSFT,790.21,763.96,637745,Technology
2024-05-29,TSLA,804.37,792.08,450186,Automotive
2024-05-31,AMZN,681.31,680.68,832450,Consumer
2024-05-02,GOOGL,379.68,361.22,428809,Technology
2024-05-02,TSLA,557.42,578.56,906997,Automotive
2024-05-11,AAPL,348.62,358.73,436098,Technology
2024-05-30,GOOGL,545.8,520.53,527690,Technology
2024-05-08,AAPL,909.02,905.86,302603,Technology
2024-05-24,TSLA,369.24,386.3,724846,Automotive
2024-05-27,AMZN,347.03,349.32,720112,Consumer
2024-05-06,MSFT,772.73,747.67,139579,Technology
2024-05-17,AMZN,970.65,950.77,913677,Consumer
2024-05-18,AMZN,918.45,900.28,429129,Consumer
2024-05-12,AAPL,541.24,563.41,78060,Technology
2024-05-19,TSLA,537.97,546.96,48623,Automotive
2024-05-06,GOOGL,168.74,170.99,557379,Technology
2024-05-30,AAPL,653.51,653.97,486188,Technology
2024-05-28,GOOGL,389.37,388.42,159189,Technology
2024-05-10,MSFT,116.41,114.19,998373,Technology
2024-05-24,GOOGL,749.06,714.88,382995,Technology
2024-05-16,TSLA,232.61,231.16,993386,Automotive
2024-05-31,AAPL,386.82,371.31,750421,Technology
2024-05-15,TSLA,317.74,306.42,451089,Automotive
2024-05-25,AAPL,672.1,704.43,266971,Technology
2024-05-29,MSFT,931.88,933.68,841064,Technology
2024-05-02,GOOGL,590.93,580.36,84958,Technology
2024-05-09,AAPL,754.13,785.17,645718,Technology
2024-05-18,GOOGL,964.47,918.75,196085,Technology
2024-05-14,TSLA,357.02,371.89,516060,Automotive
2024-05-05,GOOGL,784.6,785.78,112341,Technology
2024-05-12,AMZN,220.54,215.35,384545,Consumer
2024-05-20,AMZN,435.88,457.1,585929,Consumer
2024-05-22,AMZN,885.54,906.42,66306,Consumer
2024-05-23,AMZN,572.93,562.26,182594,Consumer
2024-05-30,AMZN,906.18,896.62,362899,Consumer
2024-05-07,TSLA,303.1,295.0,106065,Automotive
2024-05-14,AAPL,397.62,406.81,680776,Technology
2024-05-04,AMZN,563.75,540.45,702765,Consumer
2024-05-17,AAPL,572.96,574.57,380358,Technology
2024-05-08,AMZN,841.02,819.79,363974,Consumer
2024-05-21,AMZN,971.01,976.57,141606,Consumer
2024-05-15,AMZN,305.32,306.94,394663,Consumer
2024-05-06,AAPL,180.66,181.64,626920,Technology
2024-05-12,GOOGL,374.19,390.98,349354,Technology
2024-05-08,TSLA,441.9,457.91,462607,Automotive
2024-05-26,TSLA,803.78,789.79,294916,Automotive
2024-05-02,AMZN,225.26,220.82,265955,Consumer
2024-05-13,AMZN,195.35,187.51,233785,Consumer
2024-05-26,TSLA,772.17,776.65,722068,Automotive
2024-05-22,AAPL,848.19,867.71,366249,Technology
2024-05-31,AMZN,716.23,710.19,881690,Consumer
2024-05-23,MSFT,797.6,823.39,385682,Technology
2024-05-17,MSFT,413.72,426.82,461398,Technology
2024-05-30,MSFT,637.17,616.04,739253,Technology
2024-05-25,MSFT,592.58,570.69,894829,Technology
2024-05-13,MSFT,243.08,253.6,288330,Technology
2024-05-07,GOOGL,444.45,458.38,917976,Technology
2024-05-27,AAPL,955.89,908.24,690233,Technology
2024-05-01,AAPL,622.69,623.03,669169,Technology
2024-05-24,AMZN,377.48,368.61,126738,Consumer
2024-05-22,TSLA,773.27,753.93,485487,Automotive
2024-05-16,MSFT,501.41,483.79,644937,Technology
2024-05-16,AMZN,590.07,589.17,958011,Consumer
2024-05-11,MSFT,153.6,148.19,739927,Technology
2024-05-18,MSFT,501.97,490.18,262662,Technology
2024-05-25,GOOGL,468.35,470.88,971534,Technology
2024-05-06,MSFT,979.35,976.76,122119,Technology
2024-05-07,MSFT,607.82,586.62,731302,Technology
2024-05-18,AMZN,973.63,982.37,581493,Consumer
2024-05-12,AAPL,856.72,884.0,439967,Technology
2024-05-26,AAPL,551.89,573.99,840333,Technology
2024-05-14,AMZN,255.59,267.97,223182,Consumer
2024-05-21,AMZN,281.73,290.82,156061,Consumer
2024-05-31,MSFT,741.47,756.99,289755,Technology
2024-05-31,AMZN,905.93,937.78,482294,Consumer
2024-05-30,GOOGL,408.4,428.3,937215,Technology
2024-06-23,TSLA,278.95,283.13,572412,Automotive
2024-06-01,AMZN,298.4,301.06,849749,Consumer
2024-06-09,AMZN,340.97,331.12,989712,Consumer
2024-06-21,AAPL,712.26,684.81,928767,Technology
2024-06-11,GOOGL,152.13,157.88,993948,Technology
2024-06-20,AAPL,323.79,313.76,471405,Technology
2024-06-04,AMZN,912.2,881.61,3260,Consumer
2024-06-17,GOOGL,340.13,349.9,114346,Technology
2024-06-03,AMZN,884.95,916.68,234238,Consumer
2024-06-21,TSLA,908.03,906.96,287193,Automotive
2024-06-20,AMZN,539.72,553.65,725156,Consumer
2024-06-16,TSLA,628.41,598.29,802909,Automotive
2024-06-27,MSFT,470.48,470.27,695769,Technology
2024-06-01,AAPL,302.23,312.55,119972,Technology
2024-06-16,GOOGL,982.7,957.03,402574,Technology
2024-06-29,GOOGL,468.98,476.24,162859,Technology
2024-06-11,AMZN,674.11,671.38,700233,Consumer
2024-06-16,TSLA,888.81,876.89,527169,Automotive
2024-06-25,AMZN,204.51,199.09,564658,Consumer
2024-06-23,AMZN,756.65,742.47,328704,Consumer
2024-06-20,AMZN,629.98,631.49,415991,Consumer
2024-06-13,AMZN,779.0,799.24,471711,Consumer
2024-06-17,TSLA,166.77,166.13,40434,Automotive
2024-06-25,AAPL,431.86,422.66,676981,Technology
2024-06-17,TSLA,570.47,551.0,391963,Automotive
2024-06-01,GOOGL,703.1,726.23,775661,Technology
2024-06-28,GOOGL,447.55,428.82,236445,Technology
2024-06-08,GOOGL,697.93,669.01,379120,Technology
2024-06-28,AAPL,794.35,813.03,349671,Technology
2024-06-17,AMZN,347.1,363.76,994949,Consumer
2024-06-26,MSFT,425.94,445.08,34958,Technology
2024-06-07,MSFT,458.34,468.28,502916,Technology
2024-06-12,TSLA,469.72,465.47,603826,Automotive
2024-06-08,MSFT,652.99,626.44,673124,Technology
2024-06-29,AAPL,548.23,555.2,304742,Technology
2024-06-27,MSFT,645.99,633.88,754258,Technology
2024-06-02,AMZN,548.88,538.37,25302,Consumer
2024-06-29,TSLA,376.91,391.94,915462,Automotive
2024-06-30,AMZN,920.91,906.39,372496,Consumer
2024-06-10,AMZN,292.59,302.19,285303,Consumer
2024-06-27,AMZN,397.26,396.16,715281,Consumer
2024-06-01,GOOGL,940.53,896.92,877822,Technology
2024-06-15,TSLA,196.57,206.06,299384,Automotive
2024-06-06,GOOGL,865.95,863.18,203177,Technology
2024-06-12,TSLA,912.6,885.42,563728,Automotive
2024-06-22,AAPL,712.27,727.72,513573,Technology
2024-06-21,AAPL,987.52,984.76,302036,Technology
2024-06-10,MSFT,313.21,324.99,693282,Technology
2024-06-17,AMZN,807.22,792.59,437548,Consumer
2024-06-06,GOOGL,825.2,859.42,590704,Technology
2024-06-07,AAPL,269.35,276.4,760489,Technology
2024-06-27,MSFT,442.6,444.09,377710,Technology
2024-06-11,AMZN,188.75,197.83,493296,Consumer
2024-06-19,AAPL,787.9,781.0,884472,Technology
2024-06-09,AMZN,150.5,143.12,180708,Consumer
2024-06-24,MSFT,487.55,503.32,683661,Technology
2024-06-12,TSLA,555.95,579.32,726309,Automotive
2024-06-11,AMZN,589.28,606.41,377993,Consumer
2024-06-05,GOOGL,691.84,681.81,679428,Technology
2024-06-28,GOOGL,596.72,586.63,448080,Technology
2024-06-06,AMZN,104.01,101.04,292865,Consumer
2024-06-10,AAPL,619.61,638.17,563968,Technology
2024-06-30,MSFT,251.39,250.32,779586,Technology
2024-06-07,GOOGL,966.49,994.1,964398,Technology
2024-06-30,GOOGL,996.12,1036.9,925998,Technology
2024-06-09,MSFT,835.4,876.18,443828,Technology
2024-06-16,GOOGL,545.4,524.28,524850,Technology
2024-06-09,AAPL,551.84,574.02,189056,Technology
2024-06-26,TSLA,318.33,314.14,518326,Automotive
2024-06-12,GOOGL,759.22,762.75,835638,Technology
2024-06-18,AAPL,247.94,247.1,427259,Technology
2024-06-07,GOOGL,127.97,126.75,475167,Technology
2024-06-17,AMZN,828.37,794.57,889432,Consumer
2024-06-27,MSFT,444.71,441.12,674870,Technology
2024-06-08,MSFT,152.73,160.24,556149,Technology
